1628256300000,40930.73000000,41011.48000000,40900.00000000,40976.63000000,252.15223400,1628256599999,10324664.88144355,8711,107.70973000,4411342.05560510,0
1628256600000,40976.64000000,41011.26000000,40871.55000000,40900.00000000,281.53277300,1628256899999,11525260.17661340,9070,91.80154900,3758296.64859264,0
1628256900000,40899.99000000,40930.00000000,40869.06000000,40929.99000000,137.06973300,1628257199999,5605566.16476791,8428,76.41954500,3125240.49959650,0
1628257200000,40929.99000000,40938.00000000,40870.68000000,40902.45000000,134.21997400,1628257499999,5489907.50907559,7732,82.01223600,3354505.82776125,0
1628257500000,40903.77000000,40903.78000000,40790.25000000,40845.75000000,170.36514200,1628257799999,6957765.03829730,8560,68.68812400,2805294.12487258,0
1628257800000,40845.75000000,40849.95000000,40750.22000000,40808.82000000,160.18014000,1628258099999,6533815.66350163,8968,87.75698100,3579606.25277110,0
1628258100000,40808.81000000,40950.01000000,40750.01000000,40924.07000000,191.63622600,1628258399999,7831544.39515698,7744,104.13062900,4255345.59310607,0
1628258400000,40924.08000000,40973.42000000,40800.00000000,40805.32000000,181.51494600,1628258699999,7413653.85109872,5638,83.37876300,3405787.77404146,0
1628258700000,40805.31000000,40878.43000000,40751.41000000,40870.13000000,140.01958300,1628258999999,5713263.29443672,6685,78.12888600,3187872.76065799,0
1628259000000,40870.13000000,40883.77000000,40770.02000000,40786.83000000,112.21085900,1628259299999,4581925.39507763,5304,53.89534300,2201063.54824629,0
1628259300000,40786.82000000,40789.27000000,40706.00000000,40785.00000000,113.41552200,1628259599999,4621488.66706104,6248,46.54493600,1896482.80821381,0
1628259600000,40785.00000000,40816.77000000,40666.46000000,40676.26000000,127.67991300,1628259899999,5200798.15082410,6154,52.69933500,2147277.90059794,0
1628259900000,40676.26000000,40739.90000000,40653.00000000,40739.89000000,155.03956400,1628260199999,6308717.66252021,6262,87.73024500,3569850.52991177,0
1628260200000,40739.90000000,40772.73000000,40649.89000000,40760.58000000,175.72337300,1628260499999,7150963.02108447,5979,82.29035000,3348039.08574238,0
1628260500000,40760.58000000,40840.33000000,40760.57000000,40803.74000000,149.15617000,1628260799999,6085884.37221526,6417,85.32243200,3481217.36238250,0
1628260800000,40803.74000000,40859.86000000,40795.58000000,40800.00000000,113.69891200,1628261099999,4640932.40730550,6226,55.94804500,2283504.46314757,0
1628261100000,40800.00000000,40878.00000000,40783.34000000,40838.33000000,133.71014700,1628261399999,5460285.02569016,5874,77.61538600,3169197.26427822,0
1628261400000,40838.33000000,40868.80000000,40729.17000000,40770.01000000,152.64708500,1628261699999,6225229.45251874,6820,72.34748900,2950633.04329343,0
1628261700000,40770.00000000,40810.03000000,40746.65000000,40777.20000000,74.99228200,1628261999999,3058094.55107954,4500,35.01831400,1428106.42876097,0
1628262000000,40777.19000000,40863.75000000,40700.00000000,40846.93000000,181.22172800,1628262299999,7390583.78106757,4541,90.15959700,3677760.98891000,0
1628262300000,40848.96000000,40892.76000000,40780.00000000,40885.57000000,136.95027600,1628262599999,5592194.86903237,3839,63.85577100,2607468.25868227,0
1628262600000,40885.56000000,40987.34000000,40866.28000000,40972.54000000,225.43842900,1628262899999,9225437.16124113,4972,116.68975200,4775552.70194116,0
1628262900000,40972.53000000,41700.00000000,40888.99000000,41562.99000000,2399.69923200,1628263199999,99218360.46946974,50574,1459.29683800,60373478.66653298,0
1628263200000,41563.00000000,41800.00000000,41447.59000000,41545.22000000,1028.13876500,1628263499999,42787008.32389968,21545,492.33311100,20499894.86119505,0
1628263500000,41545.21000000,41726.40000000,41444.05000000,41688.50000000,532.85241100,1628263799999,22166682.12376380,10149,252.76450200,10515518.93490847,0
1628263800000,41688.49000000,41889.00000000,41558.93000000,41590.14000000,923.65816600,1628264099999,38572903.43389390,20166,429.06158100,17922231.98480838,0
1628264100000,41590.14000000,41759.91000000,41553.41000000,41735.58000000,389.37418600,1628264399999,16210486.45565222,6975,220.75216700,9190750.08048475,0
1628264400000,41735.59000000,41883.50000000,41680.00000000,41852.61000000,544.87074800,1628264699999,22763492.23255411,9059,325.94037500,13617152.58868879,0
1628264700000,41852.61000000,41883.97000000,41755.01000000,41795.94000000,361.11823300,1628264999999,15098077.35441585,7211,164.75381700,6888869.71240033,0
1628265000000,41795.93000000,41897.73000000,41784.67000000,41863.24000000,454.71285000,1628265299999,19026255.12916979,7117,260.93068100,10917935.87441234,0
1628265300000,41863.24000000,42455.73000000,41800.00000000,42199.98000000,2183.93595500,1628265599999,91985582.04411823,47470,1543.66428600,64991499.78881627,0
1628265600000,42199.97000000,42920.00000000,42199.97000000,42799.95000000,2907.02276700,1628265899999,123781971.58363661,60942,1706.64198500,72685069.76809897,0
1628265900000,42799.96000000,42987.00000000,42605.59000000,42924.36000000,1364.96466700,1628266199999,58412823.54295666,30682,650.70637400,27848687.60006914,0
1628266200000,42924.36000000,43210.52000000,42660.77000000,42724.94000000,2181.28301700,1628266499999,93711485.50940801,44399,1237.10438500,53164193.29369937,0
1628266500000,42724.93000000,42857.63000000,42620.68000000,42661.22000000,624.91383100,1628266799999,26693126.65754811,14854,308.80167100,13192399.92100881,0
1628266800000,42661.22000000,42727.40000000,42426.00000000,42563.98000000,766.75043100,1628267099999,32621990.67147046,17223,377.58922300,16064291.66579534,0
1628267100000,42563.29000000,42648.70000000,42483.00000000,42525.93000000,420.00885700,1628267399999,17888123.75790439,10380,216.97132800,9241843.43629550,0
1628267400000,42525.92000000,42596.99000000,42339.42000000,42589.99000000,583.93112000,1628267699999,24790138.02356374,13707,285.06246600,12105530.38654399,0
1628267700000,42589.98000000,42672.17000000,42501.22000000,42631.83000000,502.41801000,1628267999999,21403139.71588621,10292,244.28977800,10407158.36784510,0
1628268000000,42631.83000000,42642.97000000,42380.00000000,42440.17000000,304.31076200,1628268299999,12937025.53033415,8120,124.10779100,5275348.69931364,0
1628268300000,42440.16000000,42502.59000000,42226.00000000,42335.43000000,459.81182200,1628268599999,19468348.40636727,11355,200.14692500,8474262.16274615,0
1628268600000,42330.89000000,42534.99000000,42236.11000000,42529.03000000,355.42907800,1628268899999,15059806.19152458,8824,194.65090000,8249640.51952858,0
1628268900000,42529.11000000,42600.00000000,42463.71000000,42519.92000000,274.93357900,1628269199999,11690777.97118435,6898,135.40881100,5758687.28540220,0
1628269200000,42518.11000000,42598.07000000,42459.91000000,42545.62000000,207.81141500,1628269499999,8841143.02657749,6171,96.49900500,4105841.42826421,0
1628269500000,42546.08000000,42630.00000000,42512.29000000,42590.07000000,305.90063600,1628269799999,13030561.00374044,5812,155.26937500,6613428.82105856,0
1628269800000,42590.06000000,42687.45000000,42532.30000000,42571.34000000,242.35307300,1628270099999,10327092.78243263,6012,91.43452100,3895881.61268192,0
1628270100000,42571.34000000,42814.81000000,42569.61000000,42653.07000000,384.08988600,1628270399999,16402880.41028916,8873,202.92432000,8666488.44617291,0
1628270400000,42653.06000000,42799.71000000,42641.80000000,42779.11000000,192.76712500,1628270699999,8233420.77693519,5545,103.06460600,4402346.49380446,0
1628270700000,42779.11000000,42970.82000000,42767.04000000,42920.66000000,882.95421800,1628270999999,37856168.77349144,11833,268.02782300,11491431.22006732,0
1628271000000,42920.65000000,42973.79000000,42820.22000000,42876.77000000,451.69941000,1628271299999,19375743.61140198,8352,194.69463800,8351334.90064460,0
1628271300000,42878.61000000,42883.32000000,42713.66000000,42856.89000000,326.15778100,1628271599999,13959254.44287140,6939,146.18831400,6256257.39480135,0
1628271600000,42856.83000000,43150.00000000,42840.00000000,43138.75000000,918.47818100,1628271899999,39471734.48443049,14535,437.16208800,18793342.13691154,0
1628271900000,43138.74000000,43392.43000000,42921.84000000,42931.86000000,970.20121900,1628272199999,41875703.51761271,31653,522.79898400,22574669.96712217,0
1628272200000,42931.86000000,43000.00000000,42836.52000000,42915.10000000,373.48195100,1628272499999,16025811.96000602,8681,182.83215300,7845711.23602993,0
1628272500000,42918.58000000,42999.80000000,42818.34000000,42900.01000000,292.55303200,1628272799999,12555395.70710155,6802,158.10625700,6785675.77723730,0
1628272800000,42900.00000000,42940.00000000,42769.33000000,42923.90000000,291.75262500,1628273099999,12499578.88516234,7568,147.34190700,6313979.35712822,0
1628273100000,42923.90000000,42999.48000000,42894.56000000,42909.17000000,337.69474500,1628273399999,14499038.28795559,7659,171.39054000,7358547.82916597,0
1628273400000,42909.17000000,42929.33000000,42646.93000000,42647.07000000,373.23336700,1628273699999,15972439.68334924,9450,164.14705600,7025198.00736469,0
1628273700000,42647.07000000,42879.99000000,42647.06000000,42792.15000000,212.51239700,1628273999999,9090279.84169340,6004,125.66948800,5375463.85815412,0
1628274000000,42792.15000000,42820.13000000,42700.01000000,42749.00000000,157.94079700,1628274299999,6755276.09396041,4686,81.05866700,3466860.86610506,0
1628274300000,42748.99000000,42820.00000000,42710.32000000,42775.57000000,141.36578800,1628274599999,6047539.88340065,4553,77.76015500,3326388.07186799,0
1628274600000,42775.56000000,42937.06000000,42775.56000000,42862.32000000,188.73124900,1628274899999,8089391.56666476,5340,122.82959400,5264801.63949657,0
1628274900000,42862.31000000,42902.40000000,42790.09000000,42877.99000000,117.11026900,1628275199999,5018156.32481799,4054,59.62729900,2555354.06739922,0
1628275200000,42874.73000000,42889.00000000,42830.00000000,42849.80000000,117.74409700,1628275499999,5046564.29290359,3340,56.98021500,2442477.68885665,0
1628275500000,42855.75000000,42895.88000000,42702.17000000,42755.11000000,222.64921100,1628275799999,9523110.49764434,5190,108.25139100,4630055.60756267,0
1628275800000,42755.12000000,42800.00000000,42723.90000000,42751.34000000,165.08875400,1628276099999,7060201.62335645,3704,87.40827100,3738079.36915762,0
